time (s)	charge (C)	time (s)	current (A)
1.872e+005	-2.961e+000	1.872e+005	2.984e-006
1.872e+005	-2.961e+000	1.872e+005	2.984e-006
1.872e+005	-2.961e+000	1.872e+005	1.984e-006
1.872e+005	-2.961e+000	1.872e+005	3.836e-007
1.872e+005	-2.961e+000	1.872e+005	5.836e-007
1.872e+005	-2.961e+000	1.872e+005	4.836e-007
1.872e+005	-2.961e+000	1.872e+005	7.164e-007
1.872e+005	-2.961e+000	1.872e+005	8.164e-007
1.872e+005	-2.961e+000	1.872e+005	5.836e-007
1.872e+005	-2.961e+000	1.872e+005	1.284e-006
1.872e+005	-2.961e+000	1.872e+005	1.784e-006
1.872e+005	-2.961e+000	1.872e+005	2.484e-006
1.872e+005	-2.961e+000	1.872e+005	2.684e-006
1.872e+005	-2.961e+000	1.872e+005	2.784e-006
1.872e+005	-2.961e+000	1.872e+005	1.884e-006
1.872e+005	-2.961e+000	1.872e+005	7.164e-007
1.873e+005	-2.961e+000	1.873e+005	8.164e-007
1.873e+005	-2.961e+000	1.873e+005	3.836e-007
1.873e+005	-2.961e+000	1.873e+005	6.836e-007
1.873e+005	-2.961e+000	1.873e+005	1.084e-006
1.873e+005	-2.961e+000	1.873e+005	2.784e-006
1.873e+005	-2.961e+000	1.873e+005	2.484e-006
1.873e+005	-2.961e+000	1.873e+005	1.084e-006
1.873e+005	-2.961e+000	1.873e+005	5.836e-007
1.873e+005	-2.961e+000	1.873e+005	3.836e-007
1.873e+005	-2.961e+000	1.873e+005	4.836e-007
1.873e+005	-2.961e+000	1.873e+005	8.358e-008
1.873e+005	-2.961e+000	1.873e+005	5.164e-007
1.873e+005	-2.961e+000	1.873e+005	5.164e-007
1.873e+005	-2.961e+000	1.873e+005	8.358e-008
1.873e+005	-2.961e+000	1.873e+005	1.584e-006
1.873e+005	-2.961e+000	1.873e+005	1.784e-006
1.873e+005	-2.961e+000	1.873e+005	1.884e-006
1.873e+005	-2.960e+000	1.873e+005	2.584e-006
1.873e+005	-2.960e+000	1.873e+005	2.284e-006
1.873e+005	-2.960e+000	1.873e+005	1.784e-006
1.874e+005	-2.960e+000	1.874e+005	1.084e-006
1.874e+005	-2.960e+000	1.874e+005	9.164e-007
1.874e+005	-2.960e+000	1.874e+005	1.164e-007
1.874e+005	-2.960e+000	1.874e+005	3.836e-007
1.874e+005	-2.960e+000	1.874e+005	2.164e-007
1.874e+005	-2.960e+000	1.874e+005	1.084e-006
1.874e+005	-2.960e+000	1.874e+005	2.984e-006
1.874e+005	-2.960e+000	1.874e+005	2.584e-006
1.874e+005	-2.960e+000	1.874e+005	7.836e-007
1.874e+005	-2.960e+000	1.874e+005	1.836e-007
1.874e+005	-2.960e+000	1.874e+005	2.164e-007
1.874e+005	-2.960e+000	1.874e+005	8.358e-008
1.874e+005	-2.960e+000	1.874e+005	3.164e-007
1.874e+005	-2.960e+000	1.874e+005	1.284e-006
1.874e+005	-2.960e+000	1.874e+005	2.784e-006
1.874e+005	-2.960e+000	1.874e+005	3.484e-006
1.874e+005	-2.960e+000	1.874e+005	2.784e-006
1.874e+005	-2.960e+000	1.874e+005	2.184e-006
1.874e+005	-2.960e+000	1.874e+005	2.484e-006
1.874e+005	-2.960e+000	1.874e+005	1.584e-006
1.875e+005	-2.960e+000	1.875e+005	8.358e-008
1.875e+005	-2.960e+000	1.875e+005	5.164e-007
1.875e+005	-2.960e+000	1.875e+005	4.164e-007
1.875e+005	-2.960e+000	1.875e+005	1.584e-006
1.875e+005	-2.960e+000	1.875e+005	2.184e-006
1.875e+005	-2.960e+000	1.875e+005	1.984e-006
1.875e+005	-2.960e+000	1.875e+005	2.184e-006
1.875e+005	-2.960e+000	1.875e+005	5.164e-007
1.875e+005	-2.960e+000	1.875e+005	1.416e-006
1.875e+005	-2.960e+000	1.875e+005	1.316e-006
1.875e+005	-2.960e+000	1.875e+005	4.836e-007
1.875e+005	-2.960e+000	1.875e+005	2.584e-006
1.875e+005	-2.960e+000	1.875e+005	2.984e-006
1.875e+005	-2.960e+000	1.875e+005	2.584e-006
1.875e+005	-2.960e+000	1.875e+005	1.684e-006
1.875e+005	-2.960e+000	1.875e+005	1.316e-006
1.875e+005	-2.960e+000	1.875e+005	1.164e-007
1.875e+005	-2.960e+000	1.875e+005	1.484e-006
1.875e+005	-2.960e+000	1.875e+005	1.784e-006
1.875e+005	-2.960e+000	1.875e+005	2.384e-006
1.876e+005	-2.960e+000	1.876e+005	2.784e-006
1.876e+005	-2.960e+000	1.876e+005	3.084e-006
1.876e+005	-2.960e+000	1.876e+005	2.784e-006
1.876e+005	-2.960e+000	1.876e+005	4.836e-007
1.876e+005	-2.960e+000	1.876e+005	2.836e-007
1.876e+005	-2.960e+000	1.876e+005	5.164e-007
1.876e+005	-2.960e+000	1.876e+005	2.164e-007
1.876e+005	-2.960e+000	1.876e+005	4.164e-007
1.876e+005	-2.960e+000	1.876e+005	1.642e-008
1.876e+005	-2.960e+000	1.876e+005	1.284e-006
1.876e+005	-2.960e+000	1.876e+005	3.084e-006
1.876e+005	-2.960e+000	1.876e+005	2.684e-006
1.876e+005	-2.960e+000	1.876e+005	2.284e-006
1.876e+005	-2.960e+000	1.876e+005	1.684e-006
1.876e+005	-2.960e+000	1.876e+005	1.384e-006
1.876e+005	-2.960e+000	1.876e+005	6.836e-007
1.876e+005	-2.960e+000	1.876e+005	9.164e-007
1.876e+005	-2.960e+000	1.876e+005	6.164e-007
1.876e+005	-2.960e+000	1.876e+005	1.784e-006
1.876e+005	-2.960e+000	1.876e+005	2.284e-006
1.877e+005	-2.960e+000	1.877e+005	1.884e-006
1.877e+005	-2.960e+000	1.877e+005	1.184e-006
1.877e+005	-2.960e+000	1.877e+005	1.836e-007
1.877e+005	-2.960e+000	1.877e+005	2.164e-007
1.877e+005	-2.960e+000	1.877e+005	4.164e-007
1.877e+005	-2.960e+000	1.877e+005	8.164e-007
1.877e+005	-2.960e+000	1.877e+005	5.164e-007
1.877e+005	-2.960e+000	1.877e+005	1.836e-007
1.877e+005	-2.960e+000	1.877e+005	2.836e-007
1.877e+005	-2.960e+000	1.877e+005	8.358e-008
1.877e+005	-2.960e+000	1.877e+005	1.884e-006
1.877e+005	-2.960e+000	1.877e+005	2.984e-006
1.877e+005	-2.960e+000	1.877e+005	1.184e-006
1.877e+005	-2.960e+000	1.877e+005	8.358e-008
1.877e+005	-2.960e+000	1.877e+005	1.642e-008
1.877e+005	-2.960e+000	1.877e+005	3.836e-007
1.877e+005	-2.960e+000	1.877e+005	3.836e-007
1.877e+005	-2.960e+000	1.877e+005	3.836e-007
1.877e+005	-2.960e+000	1.877e+005	1.184e-006
1.877e+005	-2.960e+000	1.877e+005	2.784e-006
1.878e+005	-2.960e+000	1.878e+005	2.784e-006
1.878e+005	-2.960e+000	1.878e+005	1.884e-006
1.878e+005	-2.960e+000	1.878e+005	2.384e-006
1.878e+005	-2.960e+000	1.878e+005	1.784e-006
1.878e+005	-2.960e+000	1.878e+005	1.164e-007
1.878e+005	-2.960e+000	1.878e+005	7.164e-007
1.878e+005	-2.960e+000	1.878e+005	5.164e-007
1.878e+005	-2.960e+000	1.878e+005	8.358e-008
1.878e+005	-2.960e+000	1.878e+005	2.384e-006
1.878e+005	-2.960e+000	1.878e+005	1.684e-006
1.878e+005	-2.960e+000	1.878e+005	1.684e-006
1.878e+005	-2.960e+000	1.878e+005	2.384e-006
1.878e+005	-2.960e+000	1.878e+005	1.884e-006
1.878e+005	-2.960e+000	1.878e+005	1.836e-007
1.878e+005	-2.960e+000	1.878e+005	5.164e-007
1.878e+005	-2.960e+000	1.878e+005	3.164e-007
1.878e+005	-2.960e+000	1.878e+005	9.836e-007
1.878e+005	-2.960e+000	1.878e+005	2.284e-006
1.878e+005	-2.960e+000	1.878e+005	2.184e-006
1.878e+005	-2.960e+000	1.878e+005	2.884e-006
1.879e+005	-2.960e+000	1.879e+005	1.164e-007
1.879e+005	-2.960e+000	1.879e+005	9.164e-007
1.879e+005	-2.960e+000	1.879e+005	7.836e-007
1.879e+005	-2.960e+000	1.879e+005	1.884e-006
1.879e+005	-2.960e+000	1.879e+005	1.884e-006
1.879e+005	-2.960e+000	1.879e+005	2.484e-006
1.879e+005	-2.960e+000	1.879e+005	2.584e-006
1.879e+005	-2.960e+000	1.879e+005	3.084e-006
1.879e+005	-2.960e+000	1.879e+005	3.084e-006
1.879e+005	-2.960e+000	1.879e+005	1.284e-006
1.879e+005	-2.960e+000	1.879e+005	5.164e-007
1.879e+005	-2.960e+000	1.879e+005	2.164e-007
1.879e+005	-2.960e+000	1.879e+005	1.164e-007
1.879e+005	-2.960e+000	1.879e+005	8.836e-007
1.879e+005	-2.960e+000	1.879e+005	3.084e-006
1.879e+005	-2.960e+000	1.879e+005	3.184e-006
1.879e+005	-2.960e+000	1.879e+005	3.184e-006
1.879e+005	-2.960e+000	1.879e+005	2.884e-006
1.879e+005	-2.960e+000	1.879e+005	2.384e-006
1.879e+005	-2.960e+000	1.879e+005	2.084e-006
1.880e+005	-2.960e+000	1.880e+005	2.284e-006
1.880e+005	-2.960e+000	1.880e+005	5.164e-007
1.880e+005	-2.960e+000	1.880e+005	7.164e-007
1.880e+005	-2.960e+000	1.880e+005	2.484e-006
1.880e+005	-2.960e+000	1.880e+005	2.484e-006
1.880e+005	-2.960e+000	1.880e+005	1.784e-006
1.880e+005	-2.960e+000	1.880e+005	1.884e-006
1.880e+005	-2.960e+000	1.880e+005	1.084e-006
1.880e+005	-2.960e+000	1.880e+005	7.836e-007
1.880e+005	-2.960e+000	1.880e+005	1.836e-007
1.880e+005	-2.960e+000	1.880e+005	6.164e-007
1.880e+005	-2.960e+000	1.880e+005	1.584e-006
1.880e+005	-2.960e+000	1.880e+005	1.284e-006
1.880e+005	-2.960e+000	1.880e+005	1.384e-006
1.880e+005	-2.960e+000	1.880e+005	3.284e-006
1.880e+005	-2.960e+000	1.880e+005	1.984e-006
1.880e+005	-2.960e+000	1.880e+005	8.164e-007
1.880e+005	-2.960e+000	1.880e+005	6.164e-007
1.880e+005	-2.960e+000	1.880e+005	2.164e-007
1.880e+005	-2.960e+000	1.880e+005	1.284e-006
1.881e+005	-2.960e+000	1.881e+005	1.584e-006
1.881e+005	-2.960e+000	1.881e+005	1.384e-006
1.881e+005	-2.960e+000	1.881e+005	2.484e-006
1.881e+005	-2.960e+000	1.881e+005	2.484e-006
1.881e+005	-2.960e+000	1.881e+005	4.836e-007
1.881e+005	-2.960e+000	1.881e+005	1.836e-007
1.881e+005	-2.960e+000	1.881e+005	2.836e-007
1.881e+005	-2.960e+000	1.881e+005	1.164e-007
1.881e+005	-2.960e+000	1.881e+005	5.164e-007
1.881e+005	-2.960e+000	1.881e+005	8.836e-007
1.881e+005	-2.960e+000	1.881e+005	9.836e-007
1.881e+005	-2.960e+000	1.881e+005	2.584e-006
1.881e+005	-2.960e+000	1.881e+005	3.084e-006
1.881e+005	-2.960e+000	1.881e+005	2.384e-006
1.881e+005	-2.960e+000	1.881e+005	1.484e-006
1.881e+005	-2.960e+000	1.881e+005	1.784e-006
1.881e+005	-2.960e+000	1.881e+005	1.284e-006
1.881e+005	-2.960e+000	1.881e+005	7.836e-007
1.881e+005	-2.960e+000	1.881e+005	2.164e-007
1.881e+005	-2.960e+000	1.881e+005	1.642e-008
1.882e+005	-2.960e+000	1.882e+005	8.836e-007
1.882e+005	-2.960e+000	1.882e+005	1.684e-006
1.882e+005	-2.960e+000	1.882e+005	1.684e-006
1.882e+005	-2.960e+000	1.882e+005	2.784e-006
1.882e+005	-2.960e+000	1.882e+005	2.984e-006
1.882e+005	-2.960e+000	1.882e+005	3.836e-007
1.882e+005	-2.960e+000	1.882e+005	4.164e-007
1.882e+005	-2.960e+000	1.882e+005	8.358e-008
1.882e+005	-2.960e+000	1.882e+005	6.836e-007
1.882e+005	-2.960e+000	1.882e+005	6.836e-007
1.882e+005	-2.960e+000	1.882e+005	1.084e-006
1.882e+005	-2.959e+000	1.882e+005	1.984e-006
1.882e+005	-2.959e+000	1.882e+005	2.084e-006
1.882e+005	-2.959e+000	1.882e+005	2.784e-006
1.882e+005	-2.959e+000	1.882e+005	2.584e-006
1.882e+005	-2.959e+000	1.882e+005	1.684e-006
1.882e+005	-2.959e+000	1.882e+005	2.084e-006
1.882e+005	-2.959e+000	1.882e+005	2.284e-006
1.882e+005	-2.959e+000	1.882e+005	1.836e-007
1.882e+005	-2.959e+000	1.882e+005	8.164e-007
1.883e+005	-2.959e+000	1.883e+005	3.836e-007
1.883e+005	-2.959e+000	1.883e+005	8.836e-007
1.883e+005	-2.959e+000	1.883e+005	1.984e-006
1.883e+005	-2.959e+000	1.883e+005	2.084e-006
1.883e+005	-2.959e+000	1.883e+005	2.084e-006
1.883e+005	-2.959e+000	1.883e+005	2.984e-006
1.883e+005	-2.959e+000	1.883e+005	2.184e-006
1.883e+005	-2.959e+000	1.883e+005	1.116e-006
1.883e+005	-2.959e+000	1.883e+005	7.164e-007
1.883e+005	-2.959e+000	1.883e+005	2.836e-007
1.883e+005	-2.959e+000	1.883e+005	6.836e-007
1.883e+005	-2.959e+000	1.883e+005	5.836e-007
1.883e+005	-2.959e+000	1.883e+005	1.784e-006
1.883e+005	-2.959e+000	1.883e+005	1.984e-006
1.883e+005	-2.959e+000	1.883e+005	3.484e-006
1.883e+005	-2.959e+000	1.883e+005	3.384e-006
1.883e+005	-2.959e+000	1.883e+005	1.484e-006
1.883e+005	-2.959e+000	1.883e+005	1.584e-006
1.883e+005	-2.959e+000	1.883e+005	1.084e-006
1.883e+005	-2.959e+000	1.883e+005	1.216e-006
1.884e+005	-2.959e+000	1.884e+005	2.836e-007
1.884e+005	-2.959e+000	1.884e+005	1.384e-006
1.884e+005	-2.959e+000	1.884e+005	2.384e-006
1.884e+005	-2.959e+000	1.884e+005	3.184e-006
1.884e+005	-2.959e+000	1.884e+005	2.984e-006
1.884e+005	-2.959e+000	1.884e+005	1.984e-006
1.884e+005	-2.959e+000	1.884e+005	1.884e-006
1.884e+005	-2.959e+000	1.884e+005	3.164e-007
1.884e+005	-2.959e+000	1.884e+005	1.316e-006
1.884e+005	-2.959e+000	1.884e+005	1.016e-006
1.884e+005	-2.959e+000	1.884e+005	6.836e-007
1.884e+005	-2.959e+000	1.884e+005	1.384e-006
1.884e+005	-2.959e+000	1.884e+005	2.384e-006
1.884e+005	-2.959e+000	1.884e+005	2.884e-006
1.884e+005	-2.959e+000	1.884e+005	3.384e-006
1.884e+005	-2.959e+000	1.884e+005	3.184e-006
1.884e+005	-2.959e+000	1.884e+005	1.084e-006
1.884e+005	-2.959e+000	1.884e+005	8.836e-007
1.884e+005	-2.959e+000	1.884e+005	5.164e-007
1.884e+005	-2.959e+000	1.884e+005	3.836e-007
1.885e+005	-2.959e+000	1.885e+005	6.836e-007
1.885e+005	-2.959e+000	1.885e+005	2.584e-006
1.885e+005	-2.959e+000	1.885e+005	2.984e-006
1.885e+005	-2.959e+000	1.885e+005	7.836e-007
1.885e+005	-2.959e+000	1.885e+005	2.164e-007
1.885e+005	-2.959e+000	1.885e+005	1.164e-007
1.885e+005	-2.959e+000	1.885e+005	8.358e-008
1.885e+005	-2.959e+000	1.885e+005	8.358e-008
1.885e+005	-2.959e+000	1.885e+005	1.164e-007
1.885e+005	-2.959e+000	1.885e+005	3.084e-006
1.885e+005	-2.959e+000	1.885e+005	3.684e-006
1.885e+005	-2.959e+000	1.885e+005	1.784e-006
1.885e+005	-2.959e+000	1.885e+005	8.836e-007
1.885e+005	-2.959e+000	1.885e+005	8.836e-007
1.885e+005	-2.959e+000	1.885e+005	1.642e-008
1.885e+005	-2.959e+000	1.885e+005	3.164e-007
1.885e+005	-2.959e+000	1.885e+005	3.164e-007
1.885e+005	-2.959e+000	1.885e+005	2.836e-007
1.885e+005	-2.959e+000	1.885e+005	3.164e-007
1.885e+005	-2.959e+000	1.885e+005	3.836e-007
1.886e+005	-2.959e+000	1.886e+005	7.836e-007
1.886e+005	-2.959e+000	1.886e+005	5.836e-007
1.886e+005	-2.959e+000	1.886e+005	2.784e-006
1.886e+005	-2.959e+000	1.886e+005	2.684e-006
1.886e+005	-2.959e+000	1.886e+005	6.836e-007
1.886e+005	-2.959e+000	1.886e+005	2.164e-007
1.886e+005	-2.959e+000	1.886e+005	7.836e-007
1.886e+005	-2.959e+000	1.886e+005	2.184e-006
1.886e+005	-2.959e+000	1.886e+005	2.184e-006
1.886e+005	-2.959e+000	1.886e+005	2.284e-006
1.886e+005	-2.959e+000	1.886e+005	2.384e-006
1.886e+005	-2.959e+000	1.886e+005	1.084e-006
1.886e+005	-2.959e+000	1.886e+005	5.164e-007
1.886e+005	-2.959e+000	1.886e+005	1.642e-008
1.886e+005	-2.959e+000	1.886e+005	8.836e-007
1.886e+005	-2.959e+000	1.886e+005	3.836e-007
1.886e+005	-2.959e+000	1.886e+005	9.836e-007
1.886e+005	-2.959e+000	1.886e+005	1.584e-006
1.886e+005	-2.959e+000	1.886e+005	2.084e-006
1.886e+005	-2.959e+000	1.886e+005	2.884e-006
1.887e+005	-2.959e+000	1.887e+005	2.384e-006
1.887e+005	-2.959e+000	1.887e+005	1.084e-006
1.887e+005	-2.959e+000	1.887e+005	9.836e-007
1.887e+005	-2.959e+000	1.887e+005	1.642e-008
1.887e+005	-2.959e+000	1.887e+005	4.836e-007
1.887e+005	-2.959e+000	1.887e+005	1.584e-006
1.887e+005	-2.959e+000	1.887e+005	2.784e-006
1.887e+005	-2.959e+000	1.887e+005	2.784e-006
1.887e+005	-2.959e+000	1.887e+005	2.484e-006
1.887e+005	-2.959e+000	1.887e+005	1.684e-006
1.887e+005	-2.959e+000	1.887e+005	8.836e-007
1.887e+005	-2.959e+000	1.887e+005	1.836e-007
1.887e+005	-2.959e+000	1.887e+005	9.164e-007
1.887e+005	-2.959e+000	1.887e+005	1.416e-006
1.887e+005	-2.959e+000	1.887e+005	7.836e-007
1.887e+005	-2.959e+000	1.887e+005	1.684e-006
1.887e+005	-2.959e+000	1.887e+005	2.084e-006
1.887e+005	-2.959e+000	1.887e+005	2.284e-006
1.887e+005	-2.959e+000	1.887e+005	2.784e-006
1.887e+005	-2.959e+000	1.887e+005	2.484e-006
1.888e+005	-2.959e+000	1.888e+005	1.084e-006
1.888e+005	-2.959e+000	1.888e+005	1.164e-007
1.888e+005	-2.959e+000	1.888e+005	1.016e-006
1.888e+005	-2.959e+000	1.888e+005	1.642e-008
1.888e+005	-2.959e+000	1.888e+005	1.836e-007
1.888e+005	-2.959e+000	1.888e+005	1.184e-006
1.888e+005	-2.959e+000	1.888e+005	2.184e-006
1.888e+005	-2.959e+000	1.888e+005	3.884e-006
1.888e+005	-2.959e+000	1.888e+005	3.384e-006
1.888e+005	-2.959e+000	1.888e+005	1.984e-006
1.888e+005	-2.959e+000	1.888e+005	6.836e-007
1.888e+005	-2.959e+000	1.888e+005	1.642e-008
1.888e+005	-2.959e+000	1.888e+005	8.358e-008
1.888e+005	-2.959e+000	1.888e+005	6.164e-007
1.888e+005	-2.959e+000	1.888e+005	7.836e-007
1.888e+005	-2.959e+000	1.888e+005	3.084e-006
1.888e+005	-2.959e+000	1.888e+005	3.184e-006
1.888e+005	-2.959e+000	1.888e+005	2.684e-006
1.888e+005	-2.959e+000	1.888e+005	2.284e-006
1.888e+005	-2.959e+000	1.888e+005	2.084e-006
1.889e+005	-2.959e+000	1.889e+005	1.984e-006
1.889e+005	-2.959e+000	1.889e+005	1.164e-007
1.889e+005	-2.959e+000	1.889e+005	1.116e-006
1.889e+005	-2.959e+000	1.889e+005	1.016e-006
1.889e+005	-2.959e+000	1.889e+005	5.836e-007
1.889e+005	-2.959e+000	1.889e+005	1.384e-006
1.889e+005	-2.959e+000	1.889e+005	7.836e-007
1.889e+005	-2.959e+000	1.889e+005	2.784e-006
1.889e+005	-2.959e+000	1.889e+005	3.384e-006
1.889e+005	-2.959e+000	1.889e+005	2.084e-006
1.889e+005	-2.959e+000	1.889e+005	3.164e-007
1.889e+005	-2.959e+000	1.889e+005	1.642e-008
1.889e+005	-2.959e+000	1.889e+005	2.836e-007
1.889e+005	-2.959e+000	1.889e+005	6.836e-007
1.889e+005	-2.959e+000	1.889e+005	8.836e-007
1.889e+005	-2.959e+000	1.889e+005	2.584e-006
1.889e+005	-2.959e+000	1.889e+005	3.384e-006
1.889e+005	-2.959e+000	1.889e+005	3.084e-006
1.889e+005	-2.959e+000	1.889e+005	1.484e-006
1.889e+005	-2.959e+000	1.889e+005	1.784e-006
1.890e+005	-2.959e+000	1.890e+005	1.884e-006
1.890e+005	-2.959e+000	1.890e+005	1.184e-006
1.890e+005	-2.959e+000	1.890e+005	4.836e-007
1.890e+005	-2.959e+000	1.890e+005	2.164e-007
1.890e+005	-2.959e+000	1.890e+005	6.164e-007
1.890e+005	-2.959e+000	1.890e+005	1.884e-006
1.890e+005	-2.959e+000	1.890e+005	2.184e-006
1.890e+005	-2.959e+000	1.890e+005	1.584e-006
1.890e+005	-2.958e+000	1.890e+005	2.384e-006
1.890e+005	-2.958e+000	1.890e+005	2.784e-006
1.890e+005	-2.958e+000	1.890e+005	2.184e-006
1.890e+005	-2.958e+000	1.890e+005	8.836e-007
1.890e+005	-2.958e+000	1.890e+005	1.642e-008
1.890e+005	-2.958e+000	1.890e+005	3.836e-007
1.890e+005	-2.958e+000	1.890e+005	1.384e-006
1.890e+005	-2.958e+000	1.890e+005	1.184e-006
1.890e+005	-2.958e+000	1.890e+005	6.836e-007
1.890e+005	-2.958e+000	1.890e+005	2.984e-006
1.890e+005	-2.958e+000	1.890e+005	3.484e-006
1.890e+005	-2.958e+000	1.890e+005	1.284e-006
1.891e+005	-2.958e+000	1.891e+005	1.164e-007
1.891e+005	-2.958e+000	1.891e+005	3.836e-007
1.891e+005	-2.958e+000	1.891e+005	3.836e-007
1.891e+005	-2.958e+000	1.891e+005	1.642e-008
1.891e+005	-2.958e+000	1.891e+005	1.642e-008
1.891e+005	-2.958e+000	1.891e+005	8.358e-008
1.891e+005	-2.958e+000	1.891e+005	2.084e-006
1.891e+005	-2.958e+000	1.891e+005	2.784e-006
1.891e+005	-2.958e+000	1.891e+005	1.984e-006
1.891e+005	-2.958e+000	1.891e+005	2.084e-006
1.891e+005	-2.958e+000	1.891e+005	2.084e-006
1.891e+005	-2.958e+000	1.891e+005	1.384e-006
1.891e+005	-2.958e+000	1.891e+005	7.836e-007
1.891e+005	-2.958e+000	1.891e+005	9.164e-007
1.891e+005	-2.958e+000	1.891e+005	6.164e-007
1.891e+005	-2.958e+000	1.891e+005	7.836e-007
1.891e+005	-2.958e+000	1.891e+005	1.084e-006
1.891e+005	-2.958e+000	1.891e+005	5.836e-007
1.891e+005	-2.958e+000	1.891e+005	1.836e-007
1.891e+005	-2.958e+000	1.891e+005	1.384e-006
1.892e+005	-2.958e+000	1.892e+005	3.084e-006
1.892e+005	-2.958e+000	1.892e+005	2.884e-006
1.892e+005	-2.958e+000	1.892e+005	1.984e-006
1.892e+005	-2.958e+000	1.892e+005	1.484e-006
1.892e+005	-2.958e+000	1.892e+005	1.584e-006
1.892e+005	-2.958e+000	1.892e+005	1.164e-007
1.892e+005	-2.958e+000	1.892e+005	1.642e-008
1.892e+005	-2.958e+000	1.892e+005	1.284e-006
1.892e+005	-2.958e+000	1.892e+005	2.484e-006
1.892e+005	-2.958e+000	1.892e+005	3.284e-006
1.892e+005	-2.958e+000	1.892e+005	2.384e-006
1.892e+005	-2.958e+000	1.892e+005	1.984e-006
1.892e+005	-2.958e+000	1.892e+005	1.484e-006
1.892e+005	-2.958e+000	1.892e+005	5.164e-007
1.892e+005	-2.958e+000	1.892e+005	9.164e-007
1.892e+005	-2.958e+000	1.892e+005	1.164e-007
1.892e+005	-2.958e+000	1.892e+005	3.836e-007
1.892e+005	-2.958e+000	1.892e+005	8.836e-007
1.892e+005	-2.958e+000	1.892e+005	2.184e-006
1.892e+005	-2.958e+000	1.892e+005	2.884e-006
1.893e+005	-2.958e+000	1.893e+005	3.684e-006
1.893e+005	-2.958e+000	1.893e+005	1.484e-006
1.893e+005	-2.958e+000	1.893e+005	8.358e-008
1.893e+005	-2.958e+000	1.893e+005	4.164e-007
1.893e+005	-2.958e+000	1.893e+005	8.358e-008
1.893e+005	-2.958e+000	1.893e+005	8.358e-008
1.893e+005	-2.958e+000	1.893e+005	2.164e-007
1.893e+005	-2.958e+000	1.893e+005	9.164e-007
1.893e+005	-2.958e+000	1.893e+005	1.216e-006
1.893e+005	-2.958e+000	1.893e+005	9.836e-007
1.893e+005	-2.958e+000	1.893e+005	3.184e-006
1.893e+005	-2.958e+000	1.893e+005	2.284e-006
1.893e+005	-2.958e+000	1.893e+005	1.884e-006
1.893e+005	-2.958e+000	1.893e+005	1.184e-006
1.893e+005	-2.958e+000	1.893e+005	4.836e-007
1.893e+005	-2.958e+000	1.893e+005	8.164e-007
1.893e+005	-2.958e+000	1.893e+005	3.836e-007
1.893e+005	-2.958e+000	1.893e+005	2.684e-006
1.893e+005	-2.958e+000	1.893e+005	2.684e-006
1.893e+005	-2.958e+000	1.893e+005	2.084e-006
1.894e+005	-2.958e+000	1.894e+005	2.084e-006
1.894e+005	-2.958e+000	1.894e+005	2.284e-006
1.894e+005	-2.958e+000	1.894e+005	1.642e-008
1.894e+005	-2.958e+000	1.894e+005	7.164e-007
1.894e+005	-2.958e+000	1.894e+005	1.384e-006
1.894e+005	-2.958e+000	1.894e+005	2.084e-006
1.894e+005	-2.958e+000	1.894e+005	2.084e-006
1.894e+005	-2.958e+000	1.894e+005	2.384e-006
1.894e+005	-2.958e+000	1.894e+005	2.584e-006
1.894e+005	-2.958e+000	1.894e+005	2.884e-006
1.894e+005	-2.958e+000	1.894e+005	2.284e-006
1.894e+005	-2.958e+000	1.894e+005	1.836e-007
1.894e+005	-2.958e+000	1.894e+005	1.164e-007
1.894e+005	-2.958e+000	1.894e+005	6.836e-007
1.894e+005	-2.958e+000	1.894e+005	8.836e-007
1.894e+005	-2.958e+000	1.894e+005	1.164e-007
1.894e+005	-2.958e+000	1.894e+005	3.836e-007
1.894e+005	-2.958e+000	1.894e+005	2.184e-006
1.894e+005	-2.958e+000	1.894e+005	2.684e-006
1.894e+005	-2.958e+000	1.894e+005	3.084e-006
1.895e+005	-2.958e+000	1.895e+005	1.284e-006
1.895e+005	-2.958e+000	1.895e+005	6.836e-007
1.895e+005	-2.958e+000	1.895e+005	5.836e-007
1.895e+005	-2.958e+000	1.895e+005	4.164e-007
1.895e+005	-2.958e+000	1.895e+005	1.164e-007
1.895e+005	-2.958e+000	1.895e+005	2.784e-006
1.895e+005	-2.958e+000	1.895e+005	2.784e-006
1.895e+005	-2.958e+000	1.895e+005	1.084e-006
1.895e+005	-2.958e+000	1.895e+005	1.184e-006
1.895e+005	-2.958e+000	1.895e+005	8.836e-007
1.895e+005	-2.958e+000	1.895e+005	1.642e-008
1.895e+005	-2.958e+000	1.895e+005	3.164e-007
1.895e+005	-2.958e+000	1.895e+005	4.164e-007
1.895e+005	-2.958e+000	1.895e+005	1.284e-006
1.895e+005	-2.958e+000	1.895e+005	2.284e-006
1.895e+005	-2.958e+000	1.895e+005	2.184e-006
1.895e+005	-2.958e+000	1.895e+005	2.184e-006
1.895e+005	-2.958e+000	1.895e+005	2.984e-006
1.895e+005	-2.958e+000	1.895e+005	1.884e-006
1.895e+005	-2.958e+000	1.895e+005	1.384e-006
1.896e+005	-2.958e+000	1.896e+005	3.836e-007
1.896e+005	-2.958e+000	1.896e+005	3.164e-007
1.896e+005	-2.958e+000	1.896e+005	1.836e-007
1.896e+005	-2.958e+000	1.896e+005	4.836e-007
1.896e+005	-2.958e+000	1.896e+005	3.836e-007
1.896e+005	-2.958e+000	1.896e+005	1.784e-006
